0RPM	0RPM	0RPM	100RPM	100RPM	100RPM	400RPM	400RPM	400RPM	900RPM	900RPM	900RPM	1600RPM	1600RPM	1600RPM	2500RPM	2500RPM	2500RPM
0.585938	5.80444E-5	7.31812E-7	0.585938	4.43115E-6	9.93652E-7	0.585938	4.58679E-6	1.03821E-6	0.585938	6.61316E-6	2.01935E-6	0.585938	9.07288E-6	2.73376E-6	0.585938	1.0199E-5	2.74963E-6
0.583496	5.78918E-5	1.06873E-6	0.583496	4.76379E-6	1.56891E-6	0.583496	4.9469E-6	1.64612E-6	0.583496	6.47278E-6	1.69983E-6	0.583496	9.15833E-6	2.51953E-6	0.583496	1.05743E-5	3.40485E-6
0.581055	5.71289E-5	7.61108E-7	0.581055	4.21814E-6	9.80835E-7	0.581055	4.35883E-6	9.8938E-7	0.581055	6.70776E-6	2.13379E-6	0.581055	9.1095E-6	2.83813E-6	0.581055	9.93652E-6	2.70813E-6
0.578613	5.70679E-5	1.05011E-6	0.578613	4.74243E-6	1.57959E-6	0.578613	4.92554E-6	1.68152E-6	0.578613	6.23474E-6	1.56036E-6	0.578613	8.81653E-6	2.41943E-6	0.578613	1.05377E-5	3.45276E-6
0.576172	5.62744E-5	8.06885E-7	0.576172	4.05365E-6	9.82056E-7	0.576172	4.18945E-6	9.84802E-7	0.576172	6.6803E-6	2.23755E-6	0.576172	9.11255E-6	2.92358E-6	0.576172	9.72595E-6	2.77802E-6
0.57373	5.62439E-5	1.00281E-6	0.57373	4.69055E-6	1.55121E-6	0.57373	4.86755E-6	1.63757E-6	0.57373	6.06079E-6	1.50818E-6	0.57373	8.63342E-6	2.31873E-6	0.57373	1.04614E-5	3.35907E-6
0.571289	5.5542E-5	8.56628E-7	0.571289	3.96118E-6	1.02844E-6	0.571289	4.06952E-6	1.03699E-6	0.571289	6.66199E-6	2.24426E-6	0.571289	9.08203E-6	2.98096E-6	0.571289	9.6344E-6	2.90131E-6
0.568848	5.54504E-5	9.49402E-7	0.568848	4.58984E-6	1.47095E-6	0.568848	4.7821E-6	1.55579E-6	0.568848	5.87769E-6	1.55212E-6	0.568848	8.45642E-6	2.33459E-6	0.568848	1.02814E-5	3.20007E-6
0.566406	5.48706E-5	9.24683E-7	0.566406	3.93097E-6	1.1557E-6	0.566406	4.02283E-6	1.16089E-6	0.566406	6.60095E-6	2.17041E-6	0.566406	9.03625E-6	2.94495E-6	0.566406	9.552E-6	2.9834E-6
0.563965	5.4657E-5	8.95386E-7	0.563965	4.44336E-6	1.33423E-6	0.563965	4.63257E-6	1.42059E-6	0.563965	5.80444E-6	1.69861E-6	0.563965	8.33435E-6	2.41394E-6	0.563965	1.01074E-5	3.08472E-6
0.561523	5.42297E-5	1.00708E-6	0.561523	3.97614E-6	1.32721E-6	0.561523	4.0683E-6	1.30676E-6	0.561523	6.47888E-6	2.01172E-6	0.561523	9.00574E-6	2.84332E-6	0.561523	9.67712E-6	3.14972E-6
0.559082	5.3833E-5	8.19702E-7	0.559082	4.22363E-6	1.19629E-6	0.559082	4.37622E-6	1.25397E-6	0.559082	5.85938E-6	1.84479E-6	0.559082	8.30994E-6	2.5351E-6	0.559082	9.87854E-6	2.94464E-6
0.556641	5.35889E-5	1.07574E-6	0.556641	4.09546E-6	1.42517E-6	0.556641	4.18396E-6	1.47186E-6	0.556641	6.3385E-6	1.87592E-6	0.556641	8.87756E-6	2.71393E-6	0.556641	9.76563E-6	3.28888E-6
0.554199	5.31006E-5	7.76367E-7	0.554199	4.00848E-6	1.07574E-6	0.554199	4.17633E-6	1.13556E-6	0.554199	5.97229E-6	1.99554E-6	0.554199	8.3252E-6	2.68097E-6	0.554199	9.62219E-6	2.80579E-6
0.551758	5.29785E-5	1.09711E-6	0.551758	4.22241E-6	1.52374E-6	0.551758	4.34265E-6	1.58905E-6	0.551758	6.08826E-6	1.71722E-6	0.551758	8.69751E-6	2.53815E-6	0.551758	9.94263E-6	3.38013E-6
0.549316	5.23682E-5	7.63855E-7	0.549316	3.82568E-6	1.01868E-6	0.549316	3.96606E-6	1.01471E-6	0.549316	6.14319E-6	2.11639E-6	0.549316	8.46558E-6	2.80243E-6	0.549316	9.42383E-6	2.72003E-6
0.546875	5.23376E-5	1.10138E-6	0.546875	4.26147E-6	1.57715E-6	0.546875	4.41895E-6	1.66962E-6	0.546875	5.85022E-6	1.62506E-6	0.546875	8.42896E-6	2.46643E-6	0.546875	9.93652E-6	3.47412E-6
0.544434	5.16663E-5	7.901E-7	0.544434	3.71826E-6	9.69543E-7	0.544434	3.84521E-6	9.73511E-7	0.544434	6.22253E-6	2.2467E-6	0.544434	8.61206E-6	2.91565E-6	0.544434	9.28955E-6	2.7298E-6
0.541992	5.17273E-5	1.05957E-6	0.541992	4.27216E-6	1.57654E-6	0.541992	4.45862E-6	1.67267E-6	0.541992	5.71289E-6	1.5271E-6	0.541992	8.26721E-6	2.38251E-6	0.541992	9.91211E-6	3.39264E-6
0.539551	5.10559E-5	8.49304E-7	0.539551	3.62915E-6	1.00372E-6	0.539551	3.75122E-6	9.97009E-7	0.539551	6.25916E-6	2.26807E-6	0.539551	8.67615E-6	2.96661E-6	0.539551	9.14307E-6	2.81158E-6
0.537109	5.10559E-5	1.02783E-6	0.537109	4.26758E-6	1.54724E-6	0.537109	4.47693E-6	1.6391E-6	0.537109	5.57556E-6	1.55579E-6	0.537109	8.13599E-6	2.34283E-6	0.537109	9.84802E-6	3.24982E-6
0.534668	5.0415E-5	8.98132E-7	0.534668	3.57086E-6	1.04492E-6	0.534668	3.68927E-6	1.06659E-6	0.534668	6.33545E-6	2.23358E-6	0.534668	8.70361E-6	2.98431E-6	0.534668	9.06372E-6	2.90802E-6
0.532227	5.0354E-5	9.49707E-7	0.532227	4.21448E-6	1.44592E-6	0.532227	4.42505E-6	1.53015E-6	0.532227	5.51147E-6	1.64307E-6	0.532227	8.05664E-6	2.38708E-6	0.532227	9.66492E-6	3.1308E-6
0.529785	4.99268E-5	9.57947E-7	0.529785	3.63342E-6	1.19141E-6	0.529785	3.72284E-6	1.18561E-6	0.529785	6.30188E-6	2.099E-6	0.529785	8.77991E-6	2.9364E-6	0.529785	9.17664E-6	3.08228E-6
0.527344	4.97131E-5	8.7738E-7	0.527344	4.07715E-6	1.27747E-6	0.527344	4.30298E-6	1.40045E-6	0.527344	5.56335E-6	1.79047E-6	0.527344	8.01697E-6	2.47894E-6	0.527344	9.60388E-6	3.00262E-6
0.524902	4.9408E-5	1.04492E-6	0.524902	3.72833E-6	1.34735E-6	0.524902	3.82233E-6	1.38031E-6	0.524902	6.1615E-6	1.92993E-6	0.524902	8.65173E-6	2.80914E-6	0.524902	9.39941E-6	3.21991E-6
0.522461	4.90082E-5	8.11157E-7	0.522461	3.90381E-6	1.15509E-6	0.522461	4.10461E-6	1.24573E-6	0.522461	5.64575E-6	1.92596E-6	0.522461	8.04138E-6	2.65106E-6	0.522461	9.38416E-6	2.86713E-6
0.52002	4.8877E-5	1.09955E-6	0.52002	3.87024E-6	1.46759E-6	0.52002	3.95813E-6	1.51123E-6	0.52002	5.91431E-6	1.81824E-6	0.52002	8.5022E-6	2.6416E-6	0.52002	9.54285E-6	3.35083E-6
0.517578	4.83948E-5	7.8125E-7	0.517578	3.71002E-6	1.04584E-6	0.517578	3.88763E-6	1.09802E-6	0.517578	5.8197E-6	2.10541E-6	0.517578	8.14209E-6	2.74811E-6	0.517578	9.198E-6	2.82898E-6
0.515137	4.83826E-5	1.11572E-6	0.515137	3.97644E-6	1.52557E-6	0.515137	4.13818E-6	1.60187E-6	0.515137	5.68848E-6	1.67419E-6	0.515137	8.29163E-6	2.5238E-6	0.515137	9.64966E-6	3.46771E-6
0.512695	4.77936E-5	7.97119E-7	0.512695	3.56293E-6	9.8999E-7	0.512695	3.71887E-6	1.00281E-6	0.512695	5.99365E-6	2.20642E-6	0.512695	8.34045E-6	2.88177E-6	0.512695	9.06067E-6	2.73285E-6
0.510254	4.78485E-5	1.10077E-6	0.510254	4.04755E-6	1.56281E-6	0.510254	4.21661E-6	1.68671E-6	0.510254	5.55115E-6	1.58875E-6	0.510254	8.09021E-6	2.42126E-6	0.510254	9.64355E-6	3.44055E-6
0.507813	4.71924E-5	8.32214E-7	0.507813	3.47656E-6	9.82361E-7	0.507813	3.61237E-6	9.75647E-7	0.507813	6.05774E-6	2.25311E-6	0.507813	8.43506E-6	2.95929E-6	0.507813	8.98743E-6	2.81036E-6
0.505371	4.73297E-5	1.0672E-6	0.505371	4.05914E-6	1.5683E-6	0.505371	4.28009E-6	1.6803E-6	0.505371	5.41687E-6	1.55334E-6	0.505371	7.97119E-6	2.3761E-6	0.505371	9.68323E-6	3.35022E-6
0.50293	4.67041E-5	8.69751E-7	0.50293	3.37952E-6	9.86023E-7	0.50293	3.54034E-6	1.01501E-6	0.50293	6.11877E-6	2.26837E-6	0.50293	8.50525E-6	2.99622E-6	0.50293	8.87451E-6	2.85797E-6
0.500488	4.67438E-5	1.0199E-6	0.500488	4.05365E-6	1.5213E-6	0.500488	4.29016E-6	1.63269E-6	0.500488	5.32837E-6	1.62292E-6	0.500488	7.86743E-6	2.3526E-6	0.500488	9.61914E-6	3.22906E-6
0.498047	4.6228E-5	9.42688E-7	0.498047	3.35907E-6	1.08429E-6	0.498047	3.51624E-6	1.09711E-6	0.498047	6.12183E-6	2.14935E-6	0.498047	8.52661E-6	2.97668E-6	0.498047	8.99658E-6	3.02979E-6
